Any,Codi_Districte,Nom_Districte,Codi_Barri,Nom_Barri,Sexe,Edat_quinquennal,Nombre
2013,3,Sants-Montjuïc,12,la Marina del Prat Vermell,Home,75-79 anys,4
2013,3,Sants-Montjuïc,13,la Marina de Port,Home,75-79 anys,74
2013,3,Sants-Montjuïc,14,la Font de la Guatlla,Home,75-79 anys,24
2013,3,Sants-Montjuïc,15,Hostafrancs,Home,75-79 anys,45
2013,2,Eixample,9,la Nova Esquerra de l'Eixample,Home,75-79 anys,128
2013,7,Horta-Guinardó,35,el Guinardó,Home,75-79 anys,69
2013,7,Horta-Guinardó,36,la Font d'en Fargues,Home,75-79 anys,14
2013,7,Horta-Guinardó,37,el Carmel,Home,75-79 anys,87
2013,9,Sant Andreu,57,la Trinitat Vella,Home,75-79 anys,20
2013,9,Sant Andreu,58,Baró de Viver,Home,75-79 anys,5
2013,9,Sant Andreu,59,el Bon Pastor,Home,75-79 anys,26
2013,9,Sant Andreu,60,Sant Andreu,Home,75-79 anys,97
2013,9,Sant Andreu,61,la Sagrera,Home,75-79 anys,80
2013,9,Sant Andreu,62,el Congrés i els Indians,Home,75-79 anys,17
2013,8,Nou Barris,56,Vallbona,Home,75-79 anys,2
2013,9,Sant Andreu,63,Navas,Home,75-79 anys,43
2013,10,Sant Martí,65,el Clot,Home,75-79 anys,44
2013,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,Home,75-79 anys,25
2013,10,Sant Martí,67,la Vila Olímpica del Poblenou,Home,75-79 anys,12
2013,10,Sant Martí,68,el Poblenou,Home,75-79 anys,72
2013,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,Home,75-79 anys,14
2013,10,Sant Martí,71,Provençals del Poblenou,Home,75-79 anys,42
2013,10,Sant Martí,64,el Camp de l'Arpa del Clot,Home,75-79 anys,79
2013,8,Nou Barris,55,Ciutat Meridiana,Home,75-79 anys,19
2013,8,Nou Barris,54,Torre Baró,Home,75-79 anys,5
2013,8,Nou Barris,53,la Trinitat Nova,Home,75-79 anys,14
2013,7,Horta-Guinardó,38,la Teixonera,Home,75-79 anys,29
2013,7,Horta-Guinardó,39,Sant Genís dels Agudells,Home,75-79 anys,23
2013,7,Horta-Guinardó,40,Montbau,Home,75-79 anys,23
2013,7,Horta-Guinardó,41,la Vall d'Hebron,Home,75-79 anys,20
2013,7,Horta-Guinardó,42,la Clota,Home,75-79 anys,2
2013,7,Horta-Guinardó,43,Horta,Home,75-79 anys,61
2013,8,Nou Barris,44,Vilapicina i la Torre Llobeta,Home,75-79 anys,66
2013,8,Nou Barris,45,Porta,Home,75-79 anys,69
2013,8,Nou Barris,46,el Turó de la Peira,Home,75-79 anys,40
2013,8,Nou Barris,47,Can Peguera,Home,75-79 anys,3
2013,8,Nou Barris,48,la Guineueta,Home,75-79 anys,47
2013,8,Nou Barris,49,Canyelles,Home,75-79 anys,26
2013,8,Nou Barris,50,les Roquetes,Home,75-79 anys,28
2013,8,Nou Barris,51,Verdun,Home,75-79 anys,36
2013,8,Nou Barris,52,la Prosperitat,Home,75-79 anys,93
2013,1,Ciutat Vella,1,el Raval,Home,75-79 anys,158
2013,10,Sant Martí,73,la Verneda i la Pau,Home,70-74 anys,58
2013,10,Sant Martí,72,Sant Martí de Provençals,Home,70-74 anys,61
2013,10,Sant Martí,71,Provençals del Poblenou,Home,70-74 anys,38
2013,4,Les Corts,20,la Maternitat i Sant Ramon,Home,70-74 anys,64
2013,4,Les Corts,21,Pedralbes,Home,70-74 anys,20
2013,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",Home,70-74 anys,12
2013,5,Sarrià-Sant Gervasi,23,Sarrià,Home,70-74 anys,52
2013,5,Sarrià-Sant Gervasi,24,les Tres Torres,Home,70-74 anys,31
2013,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,Home,70-74 anys,49
2013,4,Les Corts,19,les Corts,Home,70-74 anys,129
2013,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,Home,70-74 anys,108
2013,6,Gràcia,28,Vallcarca i els Penitents,Home,70-74 anys,34
2013,6,Gràcia,29,el Coll,Home,70-74 anys,19
2013,6,Gràcia,30,la Salut,Home,70-74 anys,29
2013,6,Gràcia,31,la Vila de Gràcia,Home,70-74 anys,112
2013,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,Home,70-74 anys,92
2013,7,Horta-Guinardó,33,el Baix Guinardó,Home,70-74 anys,57
2013,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,Home,70-74 anys,64
2013,3,Sants-Montjuïc,18,Sants,Home,70-74 anys,104
2013,3,Sants-Montjuïc,17,Sants - Badal,Home,70-74 anys,53
2013,3,Sants-Montjuïc,16,la Bordeta,Home,70-74 anys,38
2013,1,Ciutat Vella,1,el Raval,Home,70-74 anys,130
2013,1,Ciutat Vella,2,el Barri Gòtic,Home,70-74 anys,43
2013,1,Ciutat Vella,3,la Barceloneta,Home,70-74 anys,42
2013,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",Home,70-74 anys,74
2013,2,Eixample,5,el Fort Pienc,Home,70-74 anys,57
2013,2,Eixample,6,la Sagrada Família,Home,70-74 anys,122
2013,2,Eixample,7,la Dreta de l'Eixample,Home,70-74 anys,125
2013,2,Eixample,8,l'Antiga Esquerra de l'Eixample,Home,70-74 anys,95
2013,2,Eixample,9,la Nova Esquerra de l'Eixample,Home,70-74 anys,152
2013,2,Eixample,10,Sant Antoni,Home,70-74 anys,97
2013,3,Sants-Montjuïc,11,el Poble Sec,Home,70-74 anys,102
2013,3,Sants-Montjuïc,12,la Marina del Prat Vermell,Home,70-74 anys,2
2013,3,Sants-Montjuïc,13,la Marina de Port,Home,70-74 anys,69
2013,3,Sants-Montjuïc,14,la Font de la Guatlla,Home,70-74 anys,32
2013,3,Sants-Montjuïc,15,Hostafrancs,Home,70-74 anys,31
2013,7,Horta-Guinardó,34,Can Baró,Home,70-74 anys,20
2013,10,Sant Martí,73,la Verneda i la Pau,Home,95 anys i més,7
2013,7,Horta-Guinardó,35,el Guinardó,Home,70-74 anys,74
2013,7,Horta-Guinardó,37,el Carmel,Home,70-74 anys,63
2013,9,Sant Andreu,57,la Trinitat Vella,Home,70-74 anys,18
2013,9,Sant Andreu,58,Baró de Viver,Home,70-74 anys,7
2013,9,Sant Andreu,59,el Bon Pastor,Home,70-74 anys,22
2013,9,Sant Andreu,60,Sant Andreu,Home,70-74 anys,106
2013,9,Sant Andreu,61,la Sagrera,Home,70-74 anys,45
2013,9,Sant Andreu,62,el Congrés i els Indians,Home,70-74 anys,24
2013,8,Nou Barris,56,Vallbona,Home,70-74 anys,0
2013,9,Sant Andreu,63,Navas,Home,70-74 anys,48
2013,10,Sant Martí,65,el Clot,Home,70-74 anys,53
2013,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,Home,70-74 anys,43
2013,10,Sant Martí,67,la Vila Olímpica del Poblenou,Home,70-74 anys,21
2013,10,Sant Martí,68,el Poblenou,Home,70-74 anys,47
2013,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,Home,70-74 anys,28
2013,10,Sant Martí,70,el Besòs i el Maresme,Home,70-74 anys,37
2013,10,Sant Martí,64,el Camp de l'Arpa del Clot,Home,70-74 anys,93
2013,8,Nou Barris,55,Ciutat Meridiana,Home,70-74 anys,18
2013,8,Nou Barris,54,Torre Baró,Home,70-74 anys,2
2013,8,Nou Barris,53,la Trinitat Nova,Home,70-74 anys,19
2013,7,Horta-Guinardó,38,la Teixonera,Home,70-74 anys,29
2013,7,Horta-Guinardó,39,Sant Genís dels Agudells,Home,70-74 anys,18
2013,7,Horta-Guinardó,40,Montbau,Home,70-74 anys,13
2013,7,Horta-Guinardó,41,la Vall d'Hebron,Home,70-74 anys,19
2013,7,Horta-Guinardó,42,la Clota,Home,70-74 anys,1
2013,7,Horta-Guinardó,43,Horta,Home,70-74 anys,53
2013,8,Nou Barris,44,Vilapicina i la Torre Llobeta,Home,70-74 anys,61
2013,8,Nou Barris,45,Porta,Home,70-74 anys,52
2013,8,Nou Barris,46,el Turó de la Peira,Home,70-74 anys,20
2013,8,Nou Barris,47,Can Peguera,Home,70-74 anys,8
2013,8,Nou Barris,48,la Guineueta,Home,70-74 anys,31
2013,8,Nou Barris,49,Canyelles,Home,70-74 anys,20
2013,8,Nou Barris,50,les Roquetes,Home,70-74 anys,35
2013,8,Nou Barris,51,Verdun,Home,70-74 anys,33
2013,8,Nou Barris,52,la Prosperitat,Home,70-74 anys,78
2013,7,Horta-Guinardó,36,la Font d'en Fargues,Home,70-74 anys,14
2013,10,Sant Martí,65,el Clot,Home,55-59 anys,88
2013,10,Sant Martí,73,la Verneda i la Pau,Dona,95 anys i més,13
2014,10,Sant Martí,72,Sant Martí de Provençals,Dona,95 anys i més,13
2014,8,Nou Barris,52,la Prosperitat,Home,70-74 anys,92
2014,8,Nou Barris,51,Verdun,Home,70-74 anys,37
2014,8,Nou Barris,50,les Roquetes,Home,70-74 anys,46
2014,8,Nou Barris,49,Canyelles,Home,70-74 anys,21
2014,8,Nou Barris,48,la Guineueta,Home,70-74 anys,33
2014,8,Nou Barris,47,Can Peguera,Home,70-74 anys,7
2014,8,Nou Barris,53,la Trinitat Nova,Home,70-74 anys,22
2014,8,Nou Barris,46,el Turó de la Peira,Home,70-74 anys,24
2014,8,Nou Barris,44,Vilapicina i la Torre Llobeta,Home,70-74 anys,49
2014,7,Horta-Guinardó,43,Horta,Home,70-74 anys,56
2014,7,Horta-Guinardó,42,la Clota,Home,70-74 anys,1
2014,7,Horta-Guinardó,41,la Vall d'Hebron,Home,70-74 anys,22
2014,7,Horta-Guinardó,40,Montbau,Home,70-74 anys,11
2014,7,Horta-Guinardó,39,Sant Genís dels Agudells,Home,70-74 anys,20
2014,8,Nou Barris,45,Porta,Home,70-74 anys,65
2014,7,Horta-Guinardó,38,la Teixonera,Home,70-74 anys,23
2014,8,Nou Barris,54,Torre Baró,Home,70-74 anys,3
2014,8,Nou Barris,56,Vallbona,Home,70-74 anys,1
2014,10,Sant Martí,70,el Besòs i el Maresme,Home,70-74 anys,36
2014,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,Home,70-74 anys,21
2014,10,Sant Martí,68,el Poblenou,Home,70-74 anys,54
2014,10,Sant Martí,67,la Vila Olímpica del Poblenou,Home,70-74 anys,23
2014,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,Home,70-74 anys,48
2014,10,Sant Martí,65,el Clot,Home,70-74 anys,57
2014,8,Nou Barris,55,Ciutat Meridiana,Home,70-74 anys,24
2014,10,Sant Martí,64,el Camp de l'Arpa del Clot,Home,70-74 anys,99
2014,9,Sant Andreu,62,el Congrés i els Indians,Home,70-74 anys,23
2014,9,Sant Andreu,61,la Sagrera,Home,70-74 anys,50
2014,9,Sant Andreu,60,Sant Andreu,Home,70-74 anys,129
2014,9,Sant Andreu,59,el Bon Pastor,Home,70-74 anys,26
2014,9,Sant Andreu,58,Baró de Viver,Home,70-74 anys,6
2014,9,Sant Andreu,57,la Trinitat Vella,Home,70-74 anys,17
2014,9,Sant Andreu,63,Navas,Home,70-74 anys,61
2014,7,Horta-Guinardó,37,el Carmel,Home,70-74 anys,67
2014,7,Horta-Guinardó,36,la Font d'en Fargues,Home,70-74 anys,19
2014,7,Horta-Guinardó,35,el Guinardó,Home,70-74 anys,84
2014,3,Sants-Montjuïc,15,Hostafrancs,Home,70-74 anys,33
2014,3,Sants-Montjuïc,14,la Font de la Guatlla,Home,70-74 anys,32
2014,3,Sants-Montjuïc,13,la Marina de Port,Home,70-74 anys,70
2014,3,Sants-Montjuïc,12,la Marina del Prat Vermell,Home,70-74 anys,0
2014,3,Sants-Montjuïc,11,el Poble Sec,Home,70-74 anys,119
2014,2,Eixample,10,Sant Antoni,Home,70-74 anys,118
2014,3,Sants-Montjuïc,16,la Bordeta,Home,70-74 anys,43
2014,2,Eixample,9,la Nova Esquerra de l'Eixample,Home,70-74 anys,170
2014,2,Eixample,7,la Dreta de l'Eixample,Home,70-74 anys,143
2014,2,Eixample,6,la Sagrada Família,Home,70-74 anys,131
2014,2,Eixample,5,el Fort Pienc,Home,70-74 anys,61
2014,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",Home,70-74 anys,75
2014,1,Ciutat Vella,3,la Barceloneta,Home,70-74 anys,43
2014,1,Ciutat Vella,2,el Barri Gòtic,Home,70-74 anys,45
2014,2,Eixample,8,l'Antiga Esquerra de l'Eixample,Home,70-74 anys,116
2014,3,Sants-Montjuïc,17,Sants - Badal,Home,70-74 anys,63
2014,3,Sants-Montjuïc,18,Sants,Home,70-74 anys,98
2014,4,Les Corts,19,les Corts,Home,70-74 anys,133
2014,7,Horta-Guinardó,34,Can Baró,Home,70-74 anys,23
2014,7,Horta-Guinardó,33,el Baix Guinardó,Home,70-74 anys,70
2014,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,Home,70-74 anys,97
2014,6,Gràcia,31,la Vila de Gràcia,Home,70-74 anys,123
2014,6,Gràcia,30,la Salut,Home,70-74 anys,37
2014,6,Gràcia,29,el Coll,Home,70-74 anys,18
2014,6,Gràcia,28,Vallcarca i els Penitents,Home,70-74 anys,44
2014,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,Home,70-74 anys,85
2014,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,Home,70-74 anys,128
2014,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,Home,70-74 anys,55
2014,5,Sarrià-Sant Gervasi,24,les Tres Torres,Home,70-74 anys,33
2014,5,Sarrià-Sant Gervasi,23,Sarrià,Home,70-74 anys,67
2014,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",Home,70-74 anys,18
2014,4,Les Corts,21,Pedralbes,Home,70-74 anys,20
2014,4,Les Corts,20,la Maternitat i Sant Ramon,Home,70-74 anys,75
2014,10,Sant Martí,71,Provençals del Poblenou,Home,70-74 anys,42
2014,1,Ciutat Vella,1,el Raval,Home,70-74 anys,120
2014,10,Sant Martí,72,Sant Martí de Provençals,Home,70-74 anys,67
2014,1,Ciutat Vella,1,el Raval,Home,75-79 anys,154
2014,8,Nou Barris,52,la Prosperitat,Home,75-79 anys,84
2014,8,Nou Barris,51,Verdun,Home,75-79 anys,36
2014,8,Nou Barris,50,les Roquetes,Home,75-79 anys,29
2014,8,Nou Barris,49,Canyelles,Home,75-79 anys,22
2014,8,Nou Barris,48,la Guineueta,Home,75-79 anys,44
2014,8,Nou Barris,47,Can Peguera,Home,75-79 anys,6
2014,8,Nou Barris,53,la Trinitat Nova,Home,75-79 anys,15
2014,8,Nou Barris,46,el Turó de la Peira,Home,75-79 anys,40
2014,8,Nou Barris,44,Vilapicina i la Torre Llobeta,Home,75-79 anys,68
2014,7,Horta-Guinardó,43,Horta,Home,75-79 anys,58
2014,7,Horta-Guinardó,42,la Clota,Home,75-79 anys,0
2014,7,Horta-Guinardó,41,la Vall d'Hebron,Home,75-79 anys,15
2014,7,Horta-Guinardó,40,Montbau,Home,75-79 anys,20
2014,7,Horta-Guinardó,39,Sant Genís dels Agudells,Home,75-79 anys,23
2014,8,Nou Barris,45,Porta,Home,75-79 anys,54
2014,7,Horta-Guinardó,38,la Teixonera,Home,75-79 anys,32
2014,8,Nou Barris,54,Torre Baró,Home,75-79 anys,5
2014,8,Nou Barris,56,Vallbona,Home,75-79 anys,3
2014,10,Sant Martí,70,el Besòs i el Maresme,Home,75-79 anys,47
2014,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,Home,75-79 anys,17
2014,10,Sant Martí,68,el Poblenou,Home,75-79 anys,63
2014,10,Sant Martí,67,la Vila Olímpica del Poblenou,Home,75-79 anys,12
2014,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,Home,75-79 anys,20
2014,10,Sant Martí,65,el Clot,Home,75-79 anys,43
2014,8,Nou Barris,55,Ciutat Meridiana,Home,75-79 anys,17
2014,10,Sant Martí,64,el Camp de l'Arpa del Clot,Home,75-79 anys,74
2014,9,Sant Andreu,62,el Congrés i els Indians,Home,75-79 anys,17
2014,9,Sant Andreu,61,la Sagrera,Home,75-79 anys,75
2014,9,Sant Andreu,60,Sant Andreu,Home,75-79 anys,101
2014,9,Sant Andreu,59,el Bon Pastor,Home,75-79 anys,25
2014,9,Sant Andreu,58,Baró de Viver,Home,75-79 anys,4
2014,9,Sant Andreu,57,la Trinitat Vella,Home,75-79 anys,24
2014,9,Sant Andreu,63,Navas,Home,75-79 anys,47
2014,7,Horta-Guinardó,37,el Carmel,Home,75-79 anys,72
2014,7,Horta-Guinardó,36,la Font d'en Fargues,Home,75-79 anys,12
2014,7,Horta-Guinardó,35,el Guinardó,Home,75-79 anys,67
2014,3,Sants-Montjuïc,15,Hostafrancs,Home,75-79 anys,36
2014,3,Sants-Montjuïc,14,la Font de la Guatlla,Home,75-79 anys,23
2014,3,Sants-Montjuïc,13,la Marina de Port,Home,75-79 anys,73
2014,3,Sants-Montjuïc,12,la Marina del Prat Vermell,Home,75-79 anys,4
2014,3,Sants-Montjuïc,11,el Poble Sec,Home,75-79 anys,79
2014,2,Eixample,10,Sant Antoni,Home,75-79 anys,88
2014,3,Sants-Montjuïc,16,la Bordeta,Home,75-79 anys,36
2014,2,Eixample,9,la Nova Esquerra de l'Eixample,Home,75-79 anys,122
2014,2,Eixample,7,la Dreta de l'Eixample,Home,75-79 anys,90
2014,2,Eixample,6,la Sagrada Família,Home,75-79 anys,126
2014,2,Eixample,5,el Fort Pienc,Home,75-79 anys,56
2014,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",Home,75-79 anys,59
2014,1,Ciutat Vella,3,la Barceloneta,Home,75-79 anys,39
2014,1,Ciutat Vella,2,el Barri Gòtic,Home,75-79 anys,41
2014,2,Eixample,8,l'Antiga Esquerra de l'Eixample,Home,75-79 anys,88
2014,3,Sants-Montjuïc,17,Sants - Badal,Home,75-79 anys,51
2014,3,Sants-Montjuïc,18,Sants,Home,75-79 anys,96
2014,4,Les Corts,19,les Corts,Home,75-79 anys,120
2014,7,Horta-Guinardó,34,Can Baró,Home,75-79 anys,19
2014,7,Horta-Guinardó,33,el Baix Guinardó,Home,75-79 anys,53
2014,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,Home,75-79 anys,67
2014,6,Gràcia,31,la Vila de Gràcia,Home,75-79 anys,118
2014,6,Gràcia,30,la Salut,Home,75-79 anys,23
2014,6,Gràcia,29,el Coll,Home,75-79 anys,11
2014,6,Gràcia,28,Vallcarca i els Penitents,Home,75-79 anys,37
2014,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,Home,75-79 anys,53
2014,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,Home,75-79 anys,95
2014,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,Home,75-79 anys,47
2014,5,Sarrià-Sant Gervasi,24,les Tres Torres,Home,75-79 anys,25
2014,5,Sarrià-Sant Gervasi,23,Sarrià,Home,75-79 anys,34
2014,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",Home,75-79 anys,4
2014,4,Les Corts,21,Pedralbes,Home,75-79 anys,23
2014,4,Les Corts,20,la Maternitat i Sant Ramon,Home,75-79 anys,47
2014,10,Sant Martí,73,la Verneda i la Pau,Home,70-74 anys,72
2014,10,Sant Martí,71,Provençals del Poblenou,Home,75-79 anys,38
2014,10,Sant Martí,73,la Verneda i la Pau,Home,65-69 anys,76
2014,10,Sant Martí,71,Provençals del Poblenou,Home,65-69 anys,40
2014,8,Nou Barris,52,la Prosperitat,Home,60-64 anys,73
2014,8,Nou Barris,51,Verdun,Home,60-64 anys,33
2014,8,Nou Barris,50,les Roquetes,Home,60-64 anys,42
2014,8,Nou Barris,49,Canyelles,Home,60-64 anys,17
2014,8,Nou Barris,48,la Guineueta,Home,60-64 anys,32
2014,8,Nou Barris,47,Can Peguera,Home,60-64 anys,9
2014,8,Nou Barris,53,la Trinitat Nova,Home,60-64 anys,33
2014,8,Nou Barris,46,el Turó de la Peira,Home,60-64 anys,38
2014,8,Nou Barris,44,Vilapicina i la Torre Llobeta,Home,60-64 anys,64
2014,7,Horta-Guinardó,43,Horta,Home,60-64 anys,70
2014,7,Horta-Guinardó,42,la Clota,Home,60-64 anys,3
2014,7,Horta-Guinardó,41,la Vall d'Hebron,Home,60-64 anys,10
2014,7,Horta-Guinardó,40,Montbau,Home,60-64 anys,11
2014,7,Horta-Guinardó,39,Sant Genís dels Agudells,Home,60-64 anys,14
2014,8,Nou Barris,45,Porta,Home,60-64 anys,61
2014,7,Horta-Guinardó,38,la Teixonera,Home,60-64 anys,34
2014,8,Nou Barris,54,Torre Baró,Home,60-64 anys,11
2014,8,Nou Barris,56,Vallbona,Home,60-64 anys,1
2014,10,Sant Martí,70,el Besòs i el Maresme,Home,60-64 anys,60
2014,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,Home,60-64 anys,35
2014,10,Sant Martí,68,el Poblenou,Home,60-64 anys,91
2014,10,Sant Martí,67,la Vila Olímpica del Poblenou,Home,60-64 anys,38
2014,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,Home,60-64 anys,52
2014,10,Sant Martí,65,el Clot,Home,60-64 anys,78
2014,8,Nou Barris,55,Ciutat Meridiana,Home,60-64 anys,14
2014,10,Sant Martí,64,el Camp de l'Arpa del Clot,Home,60-64 anys,112
2014,9,Sant Andreu,62,el Congrés i els Indians,Home,60-64 anys,38
2014,9,Sant Andreu,61,la Sagrera,Home,60-64 anys,98
2014,9,Sant Andreu,60,Sant Andreu,Home,60-64 anys,165
2014,9,Sant Andreu,59,el Bon Pastor,Home,60-64 anys,39
2014,9,Sant Andreu,58,Baró de Viver,Home,60-64 anys,12
2014,9,Sant Andreu,57,la Trinitat Vella,Home,60-64 anys,23
2014,9,Sant Andreu,63,Navas,Home,60-64 anys,50
2014,7,Horta-Guinardó,37,el Carmel,Home,60-64 anys,91
2014,7,Horta-Guinardó,36,la Font d'en Fargues,Home,60-64 anys,27
2014,7,Horta-Guinardó,35,el Guinardó,Home,60-64 anys,114
2014,3,Sants-Montjuïc,15,Hostafrancs,Home,60-64 anys,49
2014,3,Sants-Montjuïc,14,la Font de la Guatlla,Home,60-64 anys,37
2014,3,Sants-Montjuïc,13,la Marina de Port,Home,60-64 anys,91
2014,3,Sants-Montjuïc,12,la Marina del Prat Vermell,Home,60-64 anys,7
2014,3,Sants-Montjuïc,11,el Poble Sec,Home,60-64 anys,142
2014,2,Eixample,10,Sant Antoni,Home,60-64 anys,140
2014,3,Sants-Montjuïc,16,la Bordeta,Home,60-64 anys,43
2014,2,Eixample,9,la Nova Esquerra de l'Eixample,Home,60-64 anys,196
2014,2,Eixample,7,la Dreta de l'Eixample,Home,60-64 anys,188
2014,2,Eixample,6,la Sagrada Família,Home,60-64 anys,175
2014,2,Eixample,5,el Fort Pienc,Home,60-64 anys,103
2014,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",Home,60-64 anys,99
2014,1,Ciutat Vella,3,la Barceloneta,Home,60-64 anys,75
2014,1,Ciutat Vella,2,el Barri Gòtic,Home,60-64 anys,81
2014,2,Eixample,8,l'Antiga Esquerra de l'Eixample,Home,60-64 anys,178
2014,3,Sants-Montjuïc,17,Sants - Badal,Home,60-64 anys,82
2014,3,Sants-Montjuïc,18,Sants,Home,60-64 anys,123
2014,4,Les Corts,19,les Corts,Home,60-64 anys,156
2014,7,Horta-Guinardó,34,Can Baró,Home,60-64 anys,14
2014,7,Horta-Guinardó,33,el Baix Guinardó,Home,60-64 anys,85
2014,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,Home,60-64 anys,106
2014,6,Gràcia,31,la Vila de Gràcia,Home,60-64 anys,191
2014,6,Gràcia,30,la Salut,Home,60-64 anys,31
2014,6,Gràcia,29,el Coll,Home,60-64 anys,20
2014,6,Gràcia,28,Vallcarca i els Penitents,Home,60-64 anys,48
2014,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,Home,60-64 anys,103
2014,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,Home,60-64 anys,162
2014,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,Home,60-64 anys,67
2014,5,Sarrià-Sant Gervasi,24,les Tres Torres,Home,60-64 anys,37
2014,5,Sarrià-Sant Gervasi,23,Sarrià,Home,60-64 anys,63
2014,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",Home,60-64 anys,15
2014,4,Les Corts,21,Pedralbes,Home,60-64 anys,29
2014,4,Les Corts,20,la Maternitat i Sant Ramon,Home,60-64 anys,75
2014,10,Sant Martí,71,Provençals del Poblenou,Home,60-64 anys,51
2014,10,Sant Martí,72,Sant Martí de Provençals,Home,65-69 anys,67
2014,10,Sant Martí,72,Sant Martí de Provençals,Home,60-64 anys,66
2014,1,Ciutat Vella,1,el Raval,Home,65-69 anys,172
2014,8,Nou Barris,52,la Prosperitat,Home,65-69 anys,69
2014,8,Nou Barris,51,Verdun,Home,65-69 anys,41
2014,8,Nou Barris,50,les Roquetes,Home,65-69 anys,38
2014,8,Nou Barris,49,Canyelles,Home,65-69 anys,21
2014,8,Nou Barris,48,la Guineueta,Home,65-69 anys,30
2014,8,Nou Barris,47,Can Peguera,Home,65-69 anys,6
2014,8,Nou Barris,53,la Trinitat Nova,Home,65-69 anys,31
2014,8,Nou Barris,46,el Turó de la Peira,Home,65-69 anys,35
2014,8,Nou Barris,44,Vilapicina i la Torre Llobeta,Home,65-69 anys,53
2014,7,Horta-Guinardó,43,Horta,Home,65-69 anys,78
2014,7,Horta-Guinardó,42,la Clota,Home,65-69 anys,1
2014,7,Horta-Guinardó,41,la Vall d'Hebron,Home,65-69 anys,22
2014,7,Horta-Guinardó,40,Montbau,Home,65-69 anys,11
2014,7,Horta-Guinardó,39,Sant Genís dels Agudells,Home,65-69 anys,21
2014,8,Nou Barris,45,Porta,Home,65-69 anys,74
2014,7,Horta-Guinardó,38,la Teixonera,Home,65-69 anys,28
2014,8,Nou Barris,54,Torre Baró,Home,65-69 anys,9
2014,8,Nou Barris,56,Vallbona,Home,65-69 anys,7
2014,10,Sant Martí,70,el Besòs i el Maresme,Home,65-69 anys,65
2014,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,Home,65-69 anys,33
2014,10,Sant Martí,68,el Poblenou,Home,65-69 anys,96
2014,10,Sant Martí,67,la Vila Olímpica del Poblenou,Home,65-69 anys,29
2014,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,Home,65-69 anys,56
2014,10,Sant Martí,65,el Clot,Home,65-69 anys,82
2014,8,Nou Barris,55,Ciutat Meridiana,Home,65-69 anys,20
2014,10,Sant Martí,64,el Camp de l'Arpa del Clot,Home,65-69 anys,149
2014,9,Sant Andreu,62,el Congrés i els Indians,Home,65-69 anys,41
2014,9,Sant Andreu,61,la Sagrera,Home,65-69 anys,80
2014,9,Sant Andreu,60,Sant Andreu,Home,65-69 anys,166
2014,9,Sant Andreu,59,el Bon Pastor,Home,65-69 anys,31
2014,9,Sant Andreu,58,Baró de Viver,Home,65-69 anys,10
2014,9,Sant Andreu,57,la Trinitat Vella,Home,65-69 anys,19
2014,9,Sant Andreu,63,Navas,Home,65-69 anys,76
2014,7,Horta-Guinardó,37,el Carmel,Home,65-69 anys,75
2014,7,Horta-Guinardó,36,la Font d'en Fargues,Home,65-69 anys,33
2014,7,Horta-Guinardó,35,el Guinardó,Home,65-69 anys,112
2014,3,Sants-Montjuïc,15,Hostafrancs,Home,65-69 anys,44
